corruption_levels,cross_margin
0.75,"(-0.267244474152128,)"
0.75,"(-0.39979916762893447,)"
0.75,"(0.10527181057502394,)"
0.75,"(-0.32087659644581706,)"
0.75,"(-0.2898757837767001,)"
0.75,"(-0.04379804055078505,)"
0.75,"(-0.20752849063251624,)"
0.75,"(-0.38303855621877436,)"
0.75,"(-0.3785474559912317,)"
0.75,"(-0.3777745912768712,)"
0.75,"(-0.3399540998438889,)"
0.75,"(-0.3546457333878126,)"
0.75,"(-0.34615704261110536,)"
0.75,"(0.10164446358231596,)"
0.75,"(-0.3786183366899298,)"
0.75,"(0.20551132805603092,)"
0.75,"(-0.18753257083554042,)"
0.75,"(0.15284606608631088,)"
0.75,"(-0.15169363328997135,)"
0.75,"(-0.041385082423425264,)"
0.75,"(-0.2593926097375665,)"
0.75,"(-0.07206327220089874,)"
0.75,"(-0.3569024701719108,)"
0.75,"(-0.3758423625916466,)"
0.75,"(-0.3462605696504013,)"
0.75,"(-0.3519013551358256,)"
0.75,"(-0.21015821016193337,)"
0.75,"(-0.21448068479007865,)"
0.75,"(0.3496561689044588,)"
0.75,"(-0.3466519675794915,)"
0.75,"(-0.34608171322991593,)"
0.75,"(-0.3533612639120954,)"
0.75,"(-0.257373207454158,)"
0.75,"(-0.3351807241211595,)"
0.75,"(-0.3760075640141,)"
0.75,"(-0.3564476483547384,)"
0.75,"(-0.09560849953899705,)"
0.75,"(0.03457740593496153,)"
0.75,"(-0.30124017336783676,)"
0.75,"(0.31458996811704804,)"
0.75,"(-0.09645870928252195,)"
0.75,"(-0.17261667701448272,)"
0.75,"(0.3451492941672401,)"
0.75,"(-0.34613102046589617,)"
0.75,"(-0.33004130105729745,)"
0.75,"(-0.3427568403057076,)"
0.75,"(-0.3513354657899176,)"
0.75,"(-0.3362445568121819,)"
0.75,"(0.03915013208286938,)"
0.75,"(-0.27204108712707536,)"
0.75,"(-0.45931052114859094,)"
0.75,"(-0.340012007487046,)"
0.75,"(0.20989865815061715,)"
0.75,"(-0.07100757564124197,)"
0.75,"(-0.33365376197867047,)"
0.75,"(-0.024655775934917558,)"
0.75,"(-0.3710120665843771,)"
0.75,"(-0.27206084555028925,)"
0.75,"(-0.3753090279000189,)"
0.75,"(-0.38035652218057076,)"
0.75,"(-0.3555479472564879,)"
0.75,"(0.25295807632832445,)"
0.75,"(-0.3556112343546264,)"
0.75,"(-0.07003491657492389,)"
0.75,"(-0.2948575355223524,)"
0.75,"(-0.3770022840803204,)"
0.75,"(-0.20792784910263762,)"
0.75,"(-0.19404500135235891,)"
0.75,"(-0.3746864770414004,)"
0.75,"(-0.35125814443784825,)"
0.75,"(0.2472334640834763,)"
0.75,"(0.3500112582805203,)"
0.75,"(-0.30167541680551324,)"
0.75,"(-0.26152080609164563,)"
0.75,"(0.3567068843295507,)"
0.75,"(-0.2934653829974389,)"
0.75,"(-0.363607716848343,)"
0.75,"(-0.568162096821328,)"
0.75,"(0.0993420982004557,)"
0.75,"(-0.23537647641164686,)"
0.75,"(-0.2507460303603532,)"
0.75,"(-0.28882840392172193,)"
0.75,"(-0.3543823924895592,)"
0.75,"(0.343891744259608,)"
0.75,"(-0.3765977487715628,)"
0.75,"(-0.28546094229541663,)"
0.75,"(-0.339876597032386,)"
0.75,"(-0.20276144916765287,)"
0.75,"(-0.22027593582341715,)"
0.75,"(-0.4858718578469742,)"
0.75,"(0.01814952207764338,)"
0.75,"(0.13940085122260917,)"
0.75,"(-0.3461715625232671,)"
0.75,"(0.35202156991272415,)"
0.75,"(-0.3462298486408183,)"
0.75,"(-0.29319738016687963,)"
0.75,"(-0.36645655643906155,)"
0.75,"(-0.38272710816186356,)"
0.75,"(-0.23786435537438166,)"
0.75,"(0.1025001581629864,)"
0.75,"(-0.3166410603835576,)"
0.75,"(0.12366279505237246,)"
0.75,"(0.17834968509730928,)"
0.75,"(-0.37059558643932394,)"
0.75,"(-0.28772091609723005,)"
0.75,"(0.2774481939138706,)"
0.75,"(-0.23589025359040736,)"
0.75,"(-0.37462898395742367,)"
0.75,"(-0.5121486343003804,)"
0.75,"(0.2846242708120298,)"
0.75,"(-0.346157038559037,)"
0.75,"(-0.3380402125629981,)"
0.75,"(-0.3038118974534526,)"
0.75,"(-0.37363719548771834,)"
0.75,"(0.24212112500206662,)"
0.75,"(-0.3579470736496708,)"
0.75,"(0.029420080055524305,)"
0.75,"(0.28379972459027486,)"
0.75,"(0.09728144123240713,)"
0.75,"(-0.35835519725214565,)"
0.75,"(-0.1262003326093937,)"
0.75,"(-0.1533381193871063,)"
0.75,"(0.15736798771819316,)"
0.75,"(-0.3375322518640909,)"
0.75,"(-0.3487053156933337,)"
0.75,"(-0.3704863961186728,)"
0.75,"(-0.33715252056586653,)"
0.75,"(-0.16644095384284832,)"
0.75,"(-0.35519710963174556,)"
0.75,"(0.35966928019528654,)"
0.75,"(-0.3780446267052141,)"
0.75,"(0.340937331784554,)"
0.75,"(-0.34789916559996864,)"
0.75,"(-0.2804061435549838,)"
0.75,"(0.08504431285644898,)"
0.75,"(0.23183152777874505,)"
0.75,"(0.028886071060886864,)"
0.75,"(0.3318470486778179,)"
0.75,"(-0.3205194960882892,)"
0.75,"(-0.15818429718736568,)"
0.75,"(0.024569867741513426,)"
0.75,"(-0.2238633749998282,)"
0.75,"(-0.2328782541272107,)"
0.75,"(-0.2620808695680874,)"
0.75,"(-0.31944051570341664,)"
0.75,"(-0.3810421837039675,)"
0.75,"(0.34663624706791396,)"
0.75,"(-0.31863723910903746,)"
0.75,"(-0.37255049602057533,)"
0.75,"(-0.13147563278410082,)"
0.75,"(-0.30976661985691367,)"
0.75,"(0.2796283731293176,)"
0.75,"(-0.5156652782994723,)"
0.75,"(-0.36302901638481694,)"
0.75,"(-0.30718241100449295,)"
0.75,"(-0.3731917637622887,)"
0.75,"(0.08358128220776294,)"
0.75,"(-0.2622185519783179,)"
0.75,"(0.08791785152898168,)"
0.75,"(-0.4321558788327935,)"
0.75,"(0.2471143513161289,)"
0.75,"(-0.30819159560994946,)"
0.75,"(0.03156588638939588,)"
0.75,"(-0.40385112183818744,)"
0.75,"(0.09928049005733039,)"
0.75,"(0.33330621353793766,)"
0.75,"(-0.32425916803354216,)"
0.75,"(-0.33150709418027285,)"
0.75,"(-0.4599617235617103,)"
0.75,"(-0.1344648064125898,)"
0.75,"(-0.3490804628650635,)"
0.75,"(-0.1608916521206353,)"
0.75,"(-0.22716683039328853,)"
0.75,"(-0.3700925802939256,)"
0.75,"(-0.059010732808958265,)"
0.75,"(-0.3045399874737708,)"
0.75,"(-0.29789704991824245,)"
0.75,"(-0.28455861256542353,)"
0.75,"(0.13647847260229143,)"
0.75,"(-0.2346592368448398,)"
0.75,"(-0.3401842222814888,)"
0.75,"(-0.35279837406377856,)"
0.75,"(-0.006090395238878378,)"
0.75,"(-0.3855976928987411,)"
0.75,"(0.15376386157904132,)"
0.75,"(-0.3834301790072629,)"
0.75,"(-0.26183236037425417,)"
0.75,"(-0.3342875878408008,)"
0.75,"(-0.2793855310024187,)"
0.75,"(0.1431818038011974,)"
0.75,"(-0.31888039929852896,)"
0.75,"(-0.18817884801228613,)"
0.75,"(-0.0334720144290305,)"
0.75,"(-0.27617156004097615,)"
0.75,"(-0.33660847543365924,)"
0.75,"(-0.4427326171690064,)"
0.75,"(-0.3612350025419948,)"
0.75,"(-0.20468217403472216,)"
0.75,"(-0.38597402119329455,)"
0.75,"(-0.21024625278819156,)"
0.75,"(-0.10649439429819225,)"
0.75,"(-0.2369053896031703,)"
0.75,"(-0.2812953272100609,)"
0.75,"(0.04155958204401257,)"
0.75,"(-0.35660165676162475,)"
0.75,"(-0.10569770693825896,)"
0.75,"(0.2511971874602135,)"
0.75,"(-0.35851245168586726,)"
0.75,"(-0.14427058348380895,)"
0.75,"(-0.35514583368649466,)"
0.75,"(0.075160568601607,)"
0.75,"(0.18313972996146283,)"
0.75,"(0.04310812838043301,)"
0.75,"(-0.07861926411472224,)"
0.75,"(-0.20525165619348315,)"
0.75,"(-0.34322488949869806,)"
0.75,"(-0.5034369737917711,)"
0.75,"(-0.04837812951626563,)"
0.75,"(-0.0759988029975568,)"
0.75,"(-0.4535473266134751,)"
0.75,"(0.014873876492757706,)"
0.75,"(-0.21849433489892062,)"
0.75,"(-0.3317819341704265,)"
0.75,"(-0.06479365760687271,)"
0.75,"(0.29879497954098794,)"
0.75,"(-0.36877719750779386,)"
0.75,"(-0.40036604450186136,)"
0.75,"(-0.29186286062299527,)"
0.75,"(-0.32228202477706736,)"
0.75,"(-0.3401289741138683,)"
0.75,"(-0.02294648685753865,)"
0.75,"(-0.34946878564040257,)"
0.75,"(-0.27539071464536397,)"
0.75,"(-0.3540684657181459,)"
0.75,"(-0.3498033301556267,)"
0.75,"(-0.31647148977497247,)"
0.75,"(-0.28524614720845615,)"
0.75,"(-0.33450677861338496,)"
0.75,"(-0.33602447210845804,)"
0.75,"(-0.03804847359643685,)"
0.75,"(-0.3814022788699857,)"
0.75,"(0.28536126348930946,)"
0.75,"(-0.3291540317977812,)"
0.75,"(0.052462724238613895,)"
0.75,"(-0.18186665564832913,)"
0.75,"(-0.19214350111488387,)"
0.75,"(-0.33366767274179865,)"
0.75,"(-0.34817297482872084,)"
0.75,"(-0.33172860773956014,)"
0.75,"(-0.030102231442483,)"
0.75,"(-0.2685759690926812,)"
0.75,"(0.038690210071919154,)"
0.75,"(-0.06387977464977566,)"
0.75,"(-0.23360166929986947,)"
0.75,"(0.11625619207870368,)"
0.75,"(-0.2826526783335706,)"
0.75,"(-0.2988589679671267,)"
0.75,"(-0.33167995818493684,)"
0.75,"(-0.25371575428777243,)"
0.75,"(-0.19220186441638312,)"
0.75,"(-0.2970460473573027,)"
0.75,"(-0.3545108361276645,)"
0.75,"(-0.3791411211904193,)"
0.75,"(-0.4436224117623081,)"
0.75,"(-0.21325923858036086,)"
0.75,"(-0.2723092523540049,)"
0.75,"(0.22631178208467426,)"
0.75,"(-0.34279719574058426,)"
0.75,"(-0.33166355222553795,)"
0.75,"(0.010763624888109103,)"
0.75,"(-0.33304823460036587,)"
0.75,"(-0.027133521142944608,)"
0.75,"(-0.12870185562724604,)"
0.75,"(-0.34881840552030036,)"
0.75,"(-0.21624106387609845,)"
0.75,"(-0.34062265122107016,)"
0.75,"(-0.24103180001427624,)"
0.75,"(-0.30741542087457946,)"
0.75,"(-0.06859413313884367,)"
0.75,"(-0.2658179702343872,)"
0.75,"(-0.35804426386704186,)"
0.75,"(-0.27974789586240545,)"
0.75,"(0.008829180222503676,)"
0.75,"(0.31740962511569565,)"
0.75,"(-0.29760145391229265,)"
0.75,"(-0.3425567385599614,)"
0.75,"(-0.3506651370095867,)"
0.75,"(-0.3404541944091251,)"
0.75,"(-0.1586883217145941,)"
0.75,"(-0.06565621495806434,)"
0.75,"(-0.5031235499871572,)"
0.75,"(-0.28066780139998443,)"
0.75,"(-0.0034579111175482564,)"
0.75,"(-0.26201951904954157,)"
0.75,"(-0.006756576565019611,)"
0.75,"(-0.24501626728212,)"
0.75,"(-0.1200664833226068,)"
0.75,"(-0.04591248726461633,)"
0.75,"(-0.3010213645428558,)"
0.75,"(-0.10819979690411607,)"
0.75,"(-0.33997244286729716,)"
0.75,"(-0.311099832607143,)"
0.75,"(0.11553510225149977,)"
0.75,"(-0.32904372400397675,)"
0.75,"(-0.5029125289939365,)"
0.75,"(0.04593879597522317,)"
0.75,"(-0.22884144578106358,)"
0.75,"(-0.4068194499141442,)"
0.75,"(-0.43302192293140945,)"
0.75,"(0.01981319059748759,)"
0.75,"(-0.26434153867888144,)"
0.75,"(-0.2495535982803884,)"
0.75,"(-0.21222436588181257,)"
0.75,"(0.050722975170025414,)"
0.75,"(-0.23789664754554407,)"
0.75,"(-0.33724059341610363,)"
0.75,"(0.3204166022253247,)"
0.75,"(0.38079481038931356,)"
0.75,"(-0.34538327699112026,)"
0.75,"(-0.14368040995783501,)"
0.75,"(-0.3892812509551222,)"
0.75,"(0.28511305440407786,)"
0.75,"(-0.36942006629019314,)"
0.75,"(-0.32916102431691413,)"
0.75,"(-0.47501352377749906,)"
0.75,"(-0.12127311551940358,)"
0.75,"(-0.14313662216956177,)"
0.75,"(-0.01409567131213356,)"
0.75,"(-0.3870368843031313,)"
0.75,"(-0.15420887159253288,)"
0.75,"(-0.078577276548843,)"
0.75,"(-0.34947459377679063,)"
0.75,"(-0.2565480888404192,)"
0.75,"(-0.17153212118025898,)"
0.75,"(-0.17683732886737924,)"
0.75,"(-0.1885811118306951,)"
0.75,"(-0.38742011487367267,)"
0.75,"(-0.4697113047915859,)"
0.75,"(-0.3434822541486176,)"
0.75,"(-0.3546597126558254,)"
0.75,"(0.11775264724770007,)"
0.75,"(-0.20699204284472295,)"
0.75,"(0.2711105711155305,)"
0.75,"(-0.11633050115325677,)"
0.75,"(-0.08886915479619403,)"
0.75,"(0.07778360925693721,)"
0.75,"(-0.3027100832637825,)"
0.75,"(-0.3316403757080053,)"
0.75,"(-0.34351352225818677,)"
0.75,"(-0.3518872136126914,)"
0.75,"(-0.26380756468662653,)"
0.75,"(-0.3316405172959984,)"
0.75,"(-0.2636177807473679,)"
0.75,"(-0.3733150580397074,)"
0.75,"(-0.111737634386488,)"
0.75,"(-0.08486457894885437,)"
0.75,"(-0.3161852238556299,)"
0.75,"(-0.18062937587371386,)"
0.75,"(0.06891914927610529,)"
0.75,"(-0.34257675321567305,)"
0.75,"(-0.47402074576432485,)"
0.75,"(-0.5020243991467238,)"
0.75,"(-0.35720783545636503,)"
0.75,"(-0.31162061802636015,)"
0.75,"(-0.34466782838406984,)"
0.75,"(-0.004368624608952036,)"
0.75,"(-0.22159329912113165,)"
0.75,"(0.14682161348692652,)"
0.75,"(0.08759918620404979,)"
0.75,"(-0.2752120172425644,)"
0.75,"(-0.062366274868921205,)"
0.75,"(-0.30098991941436315,)"
0.75,"(0.2892691851512013,)"
0.75,"(-0.3433825521942496,)"
0.75,"(-0.24883694209061596,)"
0.75,"(-0.3519429667191441,)"
0.75,"(-0.18146453721212324,)"
0.75,"(-0.04974409750689328,)"
0.75,"(-0.2833300743115981,)"
0.75,"(-0.3149447157720273,)"
0.75,"(-0.41540871527822915,)"
0.75,"(0.005662330888462009,)"
0.75,"(0.25739500537325366,)"
0.75,"(-0.30867856038910085,)"
0.75,"(-0.31289579714357085,)"
0.75,"(-0.3411092449393481,)"
0.75,"(0.010207278045868353,)"
0.75,"(0.30046071704323063,)"
0.75,"(-0.26730034963262095,)"
0.75,"(-0.13570768280678724,)"
0.75,"(-0.2766534536543038,)"
0.75,"(-0.35326486190870127,)"
0.75,"(-0.3514446493736199,)"
0.75,"(-0.33162880160686486,)"
0.75,"(0.07867304920562801,)"
0.75,"(-0.5159546831067354,)"
0.75,"(-0.2822349761791467,)"
0.75,"(-0.12575964653234734,)"
0.75,"(-0.2457431532717615,)"
0.75,"(-0.23872977980578902,)"
0.75,"(-0.15001984447967953,)"
0.75,"(-0.34521043562047243,)"
0.75,"(0.1490536136358792,)"
0.75,"(-0.32767001880217356,)"
0.75,"(-0.4242598140531049,)"
0.75,"(-0.232298051430493,)"
0.75,"(0.16200509947383923,)"
0.75,"(0.08569848998255963,)"
0.75,"(0.3350698816356049,)"
0.75,"(-0.33239532922842463,)"
0.75,"(0.30861676476246225,)"
0.75,"(-0.45815575644111683,)"
0.75,"(-0.4552350823682333,)"
0.75,"(-0.45407945039457315,)"
0.75,"(-0.22736755689752758,)"
0.75,"(-0.15192896577946943,)"
0.75,"(-0.38342256133512487,)"
0.75,"(-0.45729979838121537,)"
0.75,"(-0.078362500536428,)"
0.75,"(-0.13540815807984322,)"
0.75,"(-0.4081285894244844,)"
0.75,"(-0.1253468517256566,)"
0.75,"(-0.37169605477360823,)"
0.75,"(0.16217073172346594,)"
0.75,"(-0.3040277707389839,)"
0.75,"(-0.42532052221028205,)"
0.75,"(-0.4576153298636725,)"
0.75,"(0.10565106419926801,)"
0.75,"(-0.2539345223722939,)"
0.75,"(-0.4456871863900068,)"
0.75,"(-0.3219896687149319,)"
0.75,"(-0.40179559459175224,)"
0.75,"(0.20452164144775872,)"
0.75,"(-0.36451088783816915,)"
0.75,"(-0.044795128018832835,)"
0.75,"(-0.1459315057548658,)"
0.75,"(-0.29173081087952435,)"
0.75,"(0.3059242163308361,)"
0.75,"(-0.03687301568131791,)"
0.75,"(-0.42554389380556157,)"
0.75,"(-0.08411233413372492,)"
0.75,"(-0.4603863614937643,)"
0.75,"(-0.42788750491099486,)"
0.75,"(0.30503463487960747,)"
0.75,"(-0.25890900552536494,)"
0.75,"(-0.2628380665865761,)"
0.75,"(-0.18352853177541598,)"
0.75,"(0.28395465292182087,)"
0.75,"(-0.17393268247777854,)"
0.75,"(-0.3152553786877123,)"
0.75,"(-0.3704580818827836,)"
0.75,"(-0.13693110254887914,)"
0.75,"(-0.4311872815798543,)"
0.75,"(0.09471317596417557,)"
0.75,"(0.21936679939618978,)"
0.75,"(-0.0731774297451345,)"
0.75,"(-0.2783412197058613,)"
0.75,"(0.1091590291296546,)"
0.75,"(-0.4544617788346276,)"
0.75,"(-0.36127327593729136,)"
0.75,"(-0.08671089815915053,)"
0.75,"(-0.41546224717507607,)"
0.75,"(-0.135725424563467,)"
0.75,"(-0.04966647531083137,)"
0.75,"(-0.298113566326972,)"
0.75,"(-0.00857406822536372,)"
0.75,"(-0.22281131878430707,)"
0.75,"(-0.43277567105854003,)"
0.75,"(-0.11981123898333028,)"
0.75,"(0.38824396758304536,)"
0.75,"(-0.15591476817116498,)"
0.75,"(-0.45349057935035203,)"
0.75,"(-0.09524759931476405,)"
0.75,"(-0.42320515681284604,)"
0.75,"(-0.41439840257759486,)"
0.75,"(-0.08648317803880498,)"
0.75,"(-0.4544091967036505,)"
0.75,"(-0.2321340158552597,)"
0.75,"(-0.4577510445271815,)"
0.75,"(-0.45676209967984194,)"
0.75,"(-0.4108937630086412,)"
0.75,"(-0.36645481669880275,)"
0.75,"(0.07439801246824772,)"
0.75,"(0.3791581683428316,)"
0.75,"(-0.40468395556531894,)"
0.75,"(-0.35542285894290915,)"
0.75,"(0.06868682696524633,)"
0.75,"(-0.28661569556734634,)"
0.75,"(-0.2937604122489027,)"
0.75,"(-0.40600979399332693,)"
0.75,"(-0.4399758788761356,)"
0.75,"(-0.4115438346818117,)"
0.75,"(-0.061972824032319254,)"
0.75,"(-0.10578477299695074,)"
0.75,"(-0.11302158165354934,)"
0.75,"(-0.36522334742632706,)"
0.75,"(0.09115379879041192,)"
0.75,"(-0.344211440938268,)"
0.75,"(-0.39038006742794934,)"
0.75,"(-0.4089379389640546,)"
0.75,"(-0.3902890702285828,)"
0.75,"(-0.3753204993971611,)"
0.75,"(-0.26188580349730217,)"
0.75,"(-0.3081055169860135,)"
0.75,"(-0.4396547071871571,)"
0.75,"(-0.282765666579544,)"
0.75,"(-0.45533604916276327,)"
0.75,"(-0.3012299063196654,)"
0.75,"(-0.13143930942185125,)"
0.75,"(-0.31838508764303225,)"
0.75,"(0.025811939156375596,)"
0.75,"(-0.4258993892118917,)"
0.75,"(0.0543047158364696,)"
0.75,"(-0.1796810427010972,)"
0.75,"(-0.43009891060813044,)"
0.75,"(-0.41987052635541805,)"
0.75,"(-0.13201791811360994,)"
0.75,"(-0.4026739395730077,)"
0.75,"(-0.2779006504486311,)"
0.75,"(-0.2135864960086781,)"
0.75,"(-0.41385397697532,)"
0.75,"(-0.40551605001130064,)"
0.75,"(-0.02091480703803065,)"
0.75,"(0.03303572032584953,)"
0.75,"(-0.35125661997405005,)"
0.75,"(-0.024370923309140077,)"
0.75,"(-0.45774739672931725,)"
0.75,"(-0.390148262503084,)"
0.75,"(0.061197549513637664,)"
0.75,"(-0.2414962089492057,)"
0.75,"(-0.4154705221470953,)"
0.75,"(-0.45272184468836335,)"
0.75,"(-0.08299589874881927,)"
0.75,"(0.06038738802208078,)"
0.75,"(-0.44946764514495774,)"
0.75,"(-0.4509718680454831,)"
0.75,"(-0.2407758674550122,)"
0.75,"(-0.01576225020186335,)"
0.75,"(-0.06927499946142461,)"
0.75,"(-0.37551439338049003,)"
0.75,"(0.04394018942056407,)"
0.75,"(-0.31547312314367704,)"
0.75,"(0.03540969879412001,)"
0.75,"(-0.37380961832382803,)"
0.75,"(-0.13512889847675946,)"
0.75,"(-0.131682228287654,)"
0.75,"(0.1515621990977105,)"
0.75,"(-0.3770430545793337,)"
0.75,"(0.19071490322544657,)"
0.75,"(-0.16249540619827674,)"
0.75,"(0.006034384674727178,)"
0.75,"(-0.46592424113498054,)"
0.75,"(0.049989777460243336,)"
0.75,"(-0.3789580539507718,)"
0.75,"(-0.31048496229601874,)"
0.75,"(-0.11704365807492022,)"
0.75,"(0.07252369898126186,)"
0.75,"(-0.24357661481420276,)"
0.75,"(-0.42043127273174474,)"
0.75,"(0.3079643649411015,)"
0.75,"(0.21900667231517204,)"
0.75,"(-0.39294132389593167,)"
0.75,"(-0.17282847647924396,)"
0.75,"(-0.19872804988427753,)"
0.75,"(-0.17940593140527267,)"
0.75,"(0.1750970892096978,)"
0.75,"(-0.4413932577804601,)"
0.75,"(0.030208183387189752,)"
0.75,"(-0.04186833707171835,)"
0.75,"(-0.45464871472422264,)"
0.75,"(0.25159934918193116,)"
0.75,"(-0.42673171673694715,)"
0.75,"(-0.20810665674057863,)"
0.75,"(-0.018238440586976348,)"
0.75,"(-0.2241270742404059,)"
0.75,"(-0.45929962788738077,)"
0.75,"(-0.2249753654301242,)"
0.75,"(-0.4495635857050646,)"
0.75,"(-0.2267908765909615,)"
0.75,"(-0.43380280101399893,)"
0.75,"(0.08667486480470143,)"
0.75,"(-0.2628813808043757,)"
0.75,"(-0.22588644973903726,)"
0.75,"(-0.1251307511002801,)"
0.75,"(-0.4165866733991744,)"
0.75,"(0.25647848027119413,)"
0.75,"(-0.3523882848475367,)"
0.75,"(-0.4346292948725273,)"
0.75,"(-0.4083473520601796,)"
0.75,"(-0.3904004366297897,)"
0.75,"(-0.2788835427929606,)"
0.75,"(-0.3902857842104931,)"
0.75,"(-0.3375245976198782,)"
0.75,"(-0.14473312785587264,)"
0.75,"(-0.1146085240678104,)"
0.75,"(-0.36603994837311665,)"
0.75,"(-0.21344811318038348,)"
0.75,"(0.11014495354443914,)"
0.75,"(0.09473494520107378,)"
0.75,"(-0.3903141540075582,)"
0.75,"(-0.4196925224504469,)"
0.75,"(0.1516616019112134,)"
0.75,"(-0.4271968803917729,)"
0.75,"(-0.45190733210752304,)"
0.75,"(-0.4138176674991704,)"
0.75,"(-0.4437631104288172,)"
0.75,"(-0.18440653715283326,)"
0.75,"(-0.3212131239726699,)"
0.75,"(0.19776420160610103,)"
0.75,"(-0.20176822059193497,)"
0.75,"(0.12218028197371679,)"
0.75,"(-0.2663098724084776,)"
0.75,"(0.06002785982055585,)"
0.75,"(-0.38821644944632266,)"
0.75,"(-0.37957468071434863,)"
0.75,"(-0.329415282324816,)"
0.75,"(-0.45081472463689604,)"
0.75,"(-0.18493945281567895,)"
0.75,"(0.2718611391939371,)"
0.75,"(-0.3584329376507826,)"
0.75,"(0.1839745969620705,)"
0.75,"(-0.37561405290529953,)"
0.75,"(-0.4203380019792183,)"
0.75,"(-0.1800113406244464,)"
0.75,"(-0.33006923670406235,)"
0.75,"(0.3328040838113838,)"
0.75,"(-0.3889221096770452,)"
0.75,"(0.33838924432876627,)"
0.75,"(-0.4058251581563765,)"
0.75,"(0.06327423204965932,)"
0.75,"(0.37772982151083545,)"
0.75,"(0.10150960696554429,)"
0.75,"(-0.4336577950942528,)"
0.75,"(0.3314717496908556,)"
0.75,"(-0.12393663554543036,)"
0.75,"(-0.37360857489835647,)"
0.75,"(-0.45150407964615497,)"
0.75,"(-0.4003550261561657,)"
0.75,"(-0.39235987225157565,)"
0.75,"(0.10152261836687784,)"
0.75,"(-0.4174060545476115,)"
0.75,"(-0.15648734014629503,)"
0.75,"(-0.3253106257113874,)"
0.75,"(-0.3233239728186842,)"
0.75,"(-0.3740875190722717,)"
0.75,"(-0.049470224053590965,)"
0.75,"(-0.4640598485029491,)"
0.75,"(-0.026384158657153912,)"
0.75,"(-0.3902746126438316,)"
0.75,"(-0.3485685607759875,)"
0.75,"(0.20916714257751248,)"
0.75,"(-0.43185157025549203,)"
0.75,"(-0.11133477130131562,)"
1.0,"(0.13980188414107303,)"
1.0,"(-0.36112070831147414,)"
1.0,"(-0.5724036742364752,)"
1.0,"(-0.08594298103158511,)"
1.0,"(-0.333322131780699,)"
1.0,"(-0.18750354068650843,)"
1.0,"(-0.24800722316386564,)"
1.0,"(-0.019377411089948827,)"
1.0,"(-0.25394852100185444,)"
1.0,"(-0.25339479869124626,)"
1.0,"(-0.30652868055564103,)"
1.0,"(-0.16674812073026832,)"
1.0,"(-0.2732704611546545,)"
1.0,"(0.043258767921097105,)"
1.0,"(-0.31554061030882463,)"
1.0,"(-0.350153848749205,)"
1.0,"(-0.013502153789074565,)"
1.0,"(-0.23621482117310258,)"
1.0,"(0.18543708479409124,)"
1.0,"(-0.13133701945123208,)"
1.0,"(-0.2484856549071766,)"
1.0,"(0.0063423636834174825,)"
1.0,"(-0.27518941973634303,)"
1.0,"(-0.24375741223870478,)"
1.0,"(-0.2559251108909625,)"
1.0,"(-0.22726676574835677,)"
1.0,"(0.28009404457314385,)"
1.0,"(-0.25525017653571236,)"
1.0,"(-0.33671522578691604,)"
1.0,"(-0.24797447026181094,)"
1.0,"(-0.4303769165465761,)"
1.0,"(-0.36213771195781885,)"
1.0,"(0.09749411642272411,)"
1.0,"(-0.2761061928201845,)"
1.0,"(-0.12663883076446722,)"
1.0,"(-0.2209162903981216,)"
1.0,"(0.2685212722502013,)"
1.0,"(-0.28907927126373284,)"
1.0,"(-0.1767007386381001,)"
1.0,"(-0.013860475617662548,)"
1.0,"(-0.36472963779112,)"
1.0,"(-0.04442246478110526,)"
1.0,"(0.26786414414962195,)"
1.0,"(-0.3569543947732563,)"
1.0,"(-0.20503116944763047,)"
1.0,"(-0.48273384695914884,)"
1.0,"(0.05221053632661125,)"
1.0,"(-0.02415488031996613,)"
1.0,"(-0.07760262092213797,)"
1.0,"(0.013195105616559693,)"
1.0,"(-0.5615689367602807,)"
1.0,"(-0.19322393767864482,)"
1.0,"(-0.5387127790562325,)"
1.0,"(-0.015155393918717728,)"
1.0,"(-0.09364813326753033,)"
1.0,"(-0.5379378914356463,)"
1.0,"(0.0222788692205229,)"
1.0,"(-0.2694426544384559,)"
1.0,"(-0.13827212288093998,)"
1.0,"(-0.5137282804896034,)"
1.0,"(0.3012848910061583,)"
1.0,"(-0.27094975784856734,)"
1.0,"(-0.3182370236495892,)"
1.0,"(0.13047967086997347,)"
1.0,"(-0.20200452479772496,)"
1.0,"(-0.2926485740759516,)"
1.0,"(-0.33649001504800613,)"
1.0,"(-0.34138322215764433,)"
1.0,"(-0.30909569163675255,)"
1.0,"(-0.26855167931064367,)"
1.0,"(-0.2889430416950443,)"
1.0,"(-0.28961447924175376,)"
1.0,"(-0.4849267063911876,)"
1.0,"(-0.3218771479118739,)"
1.0,"(-0.262848700817766,)"
1.0,"(-0.01374246461929623,)"
1.0,"(-0.3173908729827996,)"
1.0,"(-0.20033015477035748,)"
1.0,"(-0.30081622767836597,)"
1.0,"(-0.3352959366865703,)"
1.0,"(-0.3418836957065436,)"
1.0,"(-0.2702428107024877,)"
1.0,"(-0.24797253174829648,)"
1.0,"(-0.2814902402940786,)"
1.0,"(-0.05703851173922083,)"
1.0,"(-0.04955870629691695,)"
1.0,"(-0.3991049367687399,)"
1.0,"(-0.20205958067915292,)"
1.0,"(-0.3026102621430653,)"
1.0,"(-0.3167240095941428,)"
1.0,"(-0.1927512968254297,)"
1.0,"(-0.13996820709066224,)"
